Filename,Words,AWL,TTR,LDE,NTotal,VBTotal,ABLE,ACT,AMP,ASPECT,BEMA,CAUSE,CC,CD,COMM,CONC,COND,CONT,CUZ,DEMO,DMA,DOAUX,DT,ELAB,EMPH,EX,EXIST,FPP1P,FPP1S,FPPAll,FREQ,HDG,HGOT,IN,INother,JJAT,JJATDother,JJATother,JJDESCAll,JJEPSTother,JJEVAL,JJPR,JJPRother,JJREL,JJSIZE,JJTIME,MDCA,MDCO,MDMM,MDNE,MDPOSSCAll,MDPREDAll,MDWO,MDWS,MDother,MENTAL,NCOMP,NN,NNABSPROC,NNCOG,NNCONC,NNGRP,NNHUMAN,NNP,NNPLACE,NNQUANT,NNTECH,NNother,NOMZ,NSTNCother,OCCUR,PASS,PASSAll,PEAS,PGET,PIT,PLACE,POS,PROG,PrepNSTNC,QUAN,RB,RBother,RNONFACT,RP,RSTNCAll,SPLIT,SPP2,STPR,THATD,THRC,THRCother,THSC,THSCother,TIME,TPP3P,TPP3S,ThJFCT,ThJSTNCAll,ThSTNCAll,ThVATT,ThVCOMM,ThVFCT,ThVSTNCAll,ToJCRTN,ToJEVAL,ToJSTNCAll,ToNSTNC,ToSTNCAll,ToThNSTNCAll,ToVDSR,ToVPROB,ToVSTNCAll,URL,VBD,VBG,VBN,VPRT,WHSC,WHSCother,WhVFCT,WhVLIK,WhVSTNCAll,XX0,DWNT,EMO,FPUH,GTO,JJCOLR,JJTOPIC,POLITE,QUPR,RFACT,ToJEASE,ToVEFRT,VFCTother,VIMP,ToJABL,WHQU,YNQU,GW,HST,NNMention,ToJEFCT,ThVLIK,WDT,WhVCOM,QUTAG,VLIKother,ThNLIK,ThNSTNCAll,ToVMNTL,VATTother,ThNATT,ToVSPCH,ThJEVL,WhVATT,RLIKELY,ThJATT,ThJLIK,WP,ThNNFCT
PK-CMT089.txt,2090,4.6766,0.6375,0.4923,604,208,1.0,53,7,6,43,3.0,89,19,35,1.0,11.0,6.0,2.0,28,3.0,7.0,181,3.0,8.0,3.0,12.0,15.0,14.0,29.0,6,1.0,0.0,274,263,118,0.0,86,5.0,2.0,15,43,37,9,4.0,5.0,8.0,3.0,4.0,9,15,9.0,4.0,5.0,4.0,30,25,604,73,6.0,24,10.0,35,194,16.0,8,8.0,136,47,9.0,6,33,33,8,0.0,18,5,6.0,7.0,6.0,20,43,41,0.0,7.0,1.0,6,18,0.0,2,4.0,4.0,8.0,7.0,9,19,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,5.0,1.0,49,27,27,120,35,34,1.0,0.0,1.0,26.0,0.0,0.0,5.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD-TXM-051.txt,4224,3.6811,0.48,0.6536,1091,234,1.0,107,3,7,37,1.0,71,1130,25,1.0,7.0,31.0,2.0,25,25.0,10.0,116,1.0,5.0,3.0,3.0,25.0,130.0,155.0,7,0.0,0.0,268,249,58,0.0,41,1.0,5.0,2,34,26,12,1.0,2.0,10.0,7.0,2.0,14,19,12.0,3.0,9.0,6.0,60,86,1091,72,3.0,16,6.0,14,126,36.0,29,24.0,652,20,3.0,2,16,23,16,7.0,20,14,8.0,37.0,3.0,39,37,36,0.0,3.0,0.0,11,59,1.0,4,2.0,2.0,4.0,2.0,39,3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,8.0,0.0,12.0,0.0,42,33,9,139,16,14,2.0,0.0,2.0,24.0,0.0,25.0,91.0,0.0,0.0,1.0,36.0,2.0,0.0,0.0,4.0,0.0,8.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-TXM-097.txt,3034,3.7241,0.4425,0.6137,774,174,0.0,55,2,3,25,4.0,38,696,24,2.0,25.0,33.0,4.0,28,12.0,15.0,103,2.0,18.0,2.0,5.0,37.0,16.0,53.0,3,3.0,0.0,203,186,117,78.0,31,0.0,6.0,2,27,17,6,0.0,1.0,11.0,0.0,2.0,10,13,20.0,3.0,17.0,2.0,52,58,774,40,1.0,15,5.0,10,59,1.0,32,11.0,515,9,10.0,1,12,12,10,0.0,30,8,2.0,8.0,0.0,31,26,17,1.0,7.0,1.0,6,75,0.0,6,3.0,3.0,11.0,6.0,6,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,17.0,0.0,14.0,0.0,14.0,0.0,17,11,9,110,21,18,2.0,0.0,3.0,26.0,2.0,69.0,22.0,0.0,0.0,1.0,14.0,5.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD-TXM-050.txt,3079,4.0146,0.44,0.5739,777,250,1.0,206,4,12,25,5.0,45,731,38,0.0,9.0,30.0,3.0,8,6.0,1.0,113,0.0,14.0,3.0,8.0,11.0,135.0,146.0,6,1.0,0.0,229,209,61,0.0,37,1.0,2.0,12,33,25,14,1.0,1.0,8.0,9.0,4.0,3,21,28.0,2.0,25.0,6.0,69,76,777,54,3.0,14,3.0,13,272,15.0,38,15.0,241,15,23.0,1,21,22,51,1.0,16,11,3.0,18.0,18.0,26,42,35,0.0,13.0,2.0,11,73,2.0,9,0.0,0.0,1.0,0.0,24,13,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,14,132,159,3,3,0.0,0.0,0.0,13.0,1.0,12.0,53.0,1.0,0.0,0.0,32.0,4.0,2.0,0.0,0.0,1.0,16.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK-CMT312.txt,2187,4.4655,0.635,0.4787,551,218,1.0,77,10,5,42,11.0,73,49,22,3.0,9.0,24.0,4.0,42,9.0,3.0,161,4.0,17.0,3.0,11.0,8.0,33.0,41.0,7,3.0,2.0,246,234,121,2.0,86,7.0,2.0,4,47,36,13,7.0,7.0,4.0,5.0,1.0,6,10,27.0,11.0,15.0,3.0,29,62,551,60,4.0,9,15.0,31,78,19.0,11,1.0,225,28,8.0,6,21,22,7,1.0,33,11,5.0,11.0,3.0,42,61,56,0.0,9.0,1.0,7,15,0.0,5,9.0,8.0,16.0,10.0,12,28,6.0,0.0,0.0,6.0,1.0,0.0,2.0,5.0,0.0,1.0,2.0,1.0,9.0,2.0,1.0,3.0,6.0,0.0,38,27,41,133,41,40,0.0,0.0,1.0,28.0,4.0,0.0,9.0,1.0,0.0,6.0,1.0,20.0,1.0,1.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IN-WBS072.txt,2792,5.567,0.54,0.6221,1050,193,0.0,66,5,3,27,36.0,93,28,24,0.0,1.0,0.0,0.0,17,3.0,4.0,250,1.0,6.0,6.0,13.0,0.0,0.0,0.0,7,2.0,0.0,360,350,205,3.0,170,2.0,7.0,1,43,36,21,2.0,2.0,14.0,0.0,4.0,20,18,1.0,0.0,1.0,0.0,27,222,1050,139,12.0,19,27.0,53,166,23.0,15,71.0,224,64,18.0,12,44,46,20,2.0,21,11,12.0,20.0,4.0,36,29,28,0.0,4.0,0.0,20,1,0.0,1,11.0,11.0,9.0,5.0,10,17,4.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,18,83,51,132,23,21,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK-WBF252.txt,2231,3.9839,0.4425,0.4478,498,274,3.0,71,5,8,37,7.0,98,18,20,5.0,10.0,61.0,5.0,29,12.0,22.0,135,4.0,43.0,6.0,10.0,20.0,121.0,141.0,8,5.0,0.0,244,232,75,1.0,45,7.0,1.0,10,40,33,10,4.0,6.0,14.0,0.0,0.0,7,14,18.0,7.0,9.0,6.0,54,68,498,38,1.0,45,4.0,5,66,8.0,16,1.0,234,6,3.0,6,15,18,20,3.0,56,9,0.0,9.0,0.0,40,77,51,0.0,17.0,2.0,15,50,0.0,9,10.0,10.0,3.0,3.0,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,3.0,9.0,2.0,44,20,15,186,27,20,5.0,0.0,7.0,41.0,1.0,6.0,10.0,2.0,3.0,0.0,2.0,10.0,2.0,0.0,1.0,4.0,7.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-WBS328.txt,2439,4.8266,0.51,0.5117,754,199,0.0,49,3,2,49,1.0,114,29,12,1.0,6.0,0.0,2.0,26,3.0,5.0,230,0.0,23.0,4.0,9.0,11.0,0.0,11.0,4,0.0,0.0,349,331,188,0.0,152,10.0,0.0,6,25,24,10,9.0,0.0,21.0,0.0,10.0,6,31,3.0,0.0,3.0,0.0,41,51,754,69,8.0,33,14.0,45,187,76.0,11,5.0,213,39,3.0,8,24,26,12,2.0,41,2,11.0,0.0,4.0,29,45,38,1.0,5.0,3.0,19,63,2.0,1,11.0,11.0,13.0,5.0,3,18,5.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,12.0,0.0,9.0,0.0,11.0,0.0,16,35,33,141,17,17,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,1.0,8.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PK-TXM-045.txt,4557,4.3755,0.36,0.6612,1422,200,0.0,57,6,7,37,5.0,64,1517,40,1.0,4.0,5.0,3.0,32,21.0,6.0,86,3.0,16.0,9.0,10.0,19.0,35.0,54.0,4,2.0,1.0,215,206,152,0.0,120,3.0,13.0,20,73,52,5,2.0,1.0,5.0,2.0,4.0,8,11,25.0,4.0,21.0,8.0,54,74,1422,52,6.0,32,3.0,18,153,18.0,15,12.0,957,57,8.0,4,16,17,4,1.0,16,7,2.0,7.0,0.0,38,35,30,0.0,7.0,0.0,8,74,1.0,4,0.0,0.0,3.0,2.0,18,9,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,7.0,0.0,2.0,1.0,5.0,0.0,19,19,37,134,23,21,2.0,0.0,2.0,27.0,0.0,71.0,36.0,0.0,1.0,6.0,53.0,7.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LK-CMT411.txt,2064,4.4423,0.5575,0.4903,566,209,1.0,67,12,6,51,4.0,59,22,13,0.0,7.0,8.0,3.0,29,8.0,11.0,168,1.0,11.0,3.0,8.0,22.0,11.0,33.0,5,1.0,1.0,232,221,122,6.0,81,6.0,0.0,21,50,39,7,6.0,4.0,6.0,3.0,3.0,10,12,17.0,1.0,15.0,4.0,33,33,566,54,1.0,22,7.0,38,177,15.0,12,3.0,171,20,13.0,7,18,20,11,2.0,26,3,5.0,19.0,2.0,41,50,47,0.0,10.0,0.0,8,50,0.0,5,2.0,2.0,9.0,6.0,12,12,16.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,8.0,0.0,1.0,0.0,3.0,1.0,30,28,24,135,30,30,0.0,0.0,0.0,25.0,0.0,0.0,12.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0,2.0,0.0,6.0,3.0,6.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
