Filename,Words,AWL,TTR,LDE,NTotal,VBTotal,ABLE,ACT,AMP,ASPECT,BEMA,CAUSE,CC,CD,COMM,CONC,COND,CONT,CUZ,DEMO,DMA,DOAUX,DT,ELAB,EMPH,EX,EXIST,FPP1P,FPP1S,FPPAll,FREQ,HDG,HGOT,IN,INother,JJAT,JJATDother,JJATother,JJDESCAll,JJEPSTother,JJEVAL,JJPR,JJPRother,JJREL,JJSIZE,JJTIME,MDCA,MDCO,MDMM,MDNE,MDPOSSCAll,MDPREDAll,MDWO,MDWS,MENTAL,NCOMP,NN,NNABSPROC,NNCOG,NNCONC,NNGRP,NNHUMAN,NNP,NNPLACE,NNQUANT,NNTECH,NNother,NOMZ,NSTNCother,OCCUR,PASS,PASSAll,PEAS,PGET,PIT,PLACE,POS,PROG,PrepNSTNC,QUAN,RB,RBother,RNONFACT,RP,RSTNCAll,SPLIT,SPP2,STPR,THATD,THRC,THRCother,THSC,THSCother,TIME,TPP3P,TPP3S,ThJFCT,ThJSTNCAll,ThSTNCAll,ThVATT,ThVCOMM,ThVFCT,ThVSTNCAll,ToJCRTN,ToJEVAL,ToJSTNCAll,ToNSTNC,ToSTNCAll,ToThNSTNCAll,ToVDSR,ToVPROB,ToVSTNCAll,URL,VBD,VBG,VBN,VIMP,VPRT,WHSC,WHSCother,WhVFCT,WhVLIK,WhVSTNCAll,XX0,DWNT,EMO,FPUH,GTO,JJCOLR,JJTOPIC,POLITE,QUPR,RFACT,ToJEASE,ToVEFRT,VFCTother,ThNFCT,ThNSTNCAll,ToJABL,WHQU,YNQU,HST,NNMention,ToJEFCT,ThVLIK,WhVCOM,QUTAG,VLIKother,ThNLIK,ToVMNTL,MDother,GW,VATTother,ThNATT,ToVSPCH,ThJEVL,WhVATT,RLIKELY,ThJATT,ThJLIK,ThNNFCT
PK-CMT089.txt,2090,4.6817,0.635,0.4904,601,215,0.0047,0.2605,0.0033,0.0279,0.2,0.014,0.4093,0.0091,0.1535,0.0047,0.0512,0.0279,0.0093,0.0129,0.0014,0.0233,0.3028,0.014,0.0033,0.014,0.0558,0.0698,0.0651,0.1349,0.0279,0.0005,0.0,0.134,0.1292,0.2047,0.0017,0.1498,0.0083,0.0033,0.0233,0.1907,0.1628,0.0166,0.0067,0.0083,0.0465,0.014,0.0186,0.0419,0.0791,0.0419,0.0186,0.0233,0.1349,0.0399,0.2876,0.1215,0.01,0.0399,0.0166,0.0582,0.3062,0.0266,0.0133,0.0133,0.0694,0.0715,0.015,0.0279,0.1442,0.1442,0.0372,0.0,0.0837,0.0186,0.01,0.0326,0.01,0.0349,0.0187,0.0177,0.0,0.0326,0.0005,0.0233,0.0837,0.0,0.0093,0.0186,0.0186,0.0419,0.0372,0.0465,0.0884,0.1535,0.0,0.0,0.0005,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0019,0.0,0.0093,0.0047,0.0186,0.0014,0.2372,0.1209,0.1116,0.0326,0.5674,0.1628,0.1581,0.0047,0.0,0.0047,0.1302,0.0,0.0,0.0029,0.0,0.0017,0.0033,0.0005,0.0186,0.0005,0.0,0.0047,0.0,0.0,0.0,0.0,0.0093,0.0005,0.0,0.02,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD-TXM-051.txt,3930,3.9458,0.4925,0.6272,1398,242,0.0041,0.438,0.0008,0.0289,0.1694,0.0041,0.2934,0.2351,0.1033,0.0041,0.0289,0.1446,0.0083,0.0061,0.0061,0.0413,0.0994,0.0041,0.0013,0.0124,0.0124,0.1033,0.5413,0.6446,0.0289,0.0,0.0041,0.0641,0.0593,0.0501,0.0,0.0372,0.0007,0.0036,0.0014,0.1529,0.124,0.0086,0.0007,0.0014,0.0579,0.0289,0.0083,0.0579,0.095,0.0496,0.0124,0.0372,0.2397,0.0622,0.3557,0.0522,0.0014,0.0114,0.0036,0.01,0.1259,0.025,0.02,0.0179,0.2321,0.0143,0.0029,0.0041,0.0579,0.062,0.062,0.0041,0.0826,0.062,0.0064,0.157,0.0021,0.0272,0.0104,0.0102,0.0,0.0083,0.0,0.0455,0.2438,0.0041,0.0165,0.0083,0.0083,0.0207,0.0124,0.157,0.0124,0.0702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0033,0.0,0.0331,0.0,0.0496,0.0003,0.1777,0.1322,0.0331,0.0248,0.595,0.0661,0.0579,0.0083,0.0,0.0083,0.1198,0.0,0.0031,0.0076,0.0,0.0,0.0007,0.0092,0.0041,0.0,0.0,0.0165,0.0,0.0,0.0,0.0003,0.0248,0.0023,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-TXM-097.txt,2892,3.834,0.47,0.592,922,177,0.0,0.3107,0.0007,0.0169,0.1582,0.0226,0.2203,0.1784,0.1299,0.0113,0.1412,0.1921,0.0226,0.0097,0.0038,0.0734,0.1182,0.0113,0.0062,0.0113,0.0282,0.209,0.0904,0.2994,0.0169,0.001,0.0,0.0685,0.0622,0.1377,0.0846,0.0434,0.0,0.0065,0.0022,0.1412,0.096,0.0065,0.0,0.0011,0.0678,0.0,0.0113,0.0565,0.0791,0.1186,0.0113,0.096,0.2994,0.0564,0.3188,0.0423,0.0011,0.0174,0.0054,0.013,0.0629,0.0,0.0347,0.0119,0.2317,0.0098,0.0108,0.0113,0.0678,0.0678,0.0508,0.0,0.1695,0.0452,0.0043,0.0339,0.0,0.0336,0.0086,0.0055,0.0003,0.0339,0.0003,0.0226,0.4237,0.0,0.0282,0.0169,0.0169,0.0621,0.0339,0.0339,0.0508,0.0056,0.0,0.0,0.0003,0.0,0.0,0.0,0.0056,0.0,0.0,0.001,0.0,0.0062,0.0,0.0791,0.0,0.0847,0.0,0.1073,0.0678,0.0452,0.0339,0.6158,0.1186,0.1017,0.0113,0.0,0.0169,0.1525,0.0007,0.0453,0.0111,0.0113,0.0,0.0,0.0048,0.0282,0.0,0.0,0.0056,0.0113,0.0,0.0,0.001,0.0113,0.001,0.0007,0.0,0.0,0.0056,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD-TXM-050.txt,3281,3.8772,0.405,0.5998,955,314,0.0032,0.6561,0.0012,0.0382,0.0796,0.0159,0.1433,0.1728,0.1178,0.0,0.0287,0.1019,0.0096,0.0027,0.0021,0.0032,0.1382,0.0,0.0043,0.0096,0.0223,0.035,0.4172,0.4522,0.0191,0.0003,0.0,0.0741,0.064,0.067,0.0,0.0419,0.001,0.0021,0.0115,0.1051,0.086,0.0147,0.001,0.0,0.0382,0.0159,0.0255,0.0096,0.0796,0.0892,0.0064,0.0796,0.207,0.0743,0.2911,0.0576,0.0021,0.0147,0.0031,0.0136,0.289,0.0157,0.0356,0.0157,0.1332,0.0136,0.0115,0.0032,0.0701,0.0701,0.1624,0.0,0.051,0.035,0.0042,0.0541,0.0325,0.0272,0.0119,0.0098,0.0,0.0414,0.0006,0.0318,0.2325,0.0159,0.0287,0.0,0.0,0.0032,0.0,0.0764,0.0414,0.0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.2739,0.051,0.2261,0.0032,0.5478,0.0096,0.0096,0.0,0.0,0.0,0.0541,0.0003,0.0506,0.0052,0.0032,0.0,0.0,0.0098,0.0127,0.0006,0.0,0.0,0.0064,0.0,0.0,0.0,0.0032,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK-CMT312.txt,2188,4.4735,0.64,0.4799,538,222,0.0045,0.3423,0.0059,0.018,0.2027,0.0495,0.3333,0.0215,0.0991,0.0135,0.0405,0.1126,0.018,0.0174,0.0037,0.0135,0.303,0.018,0.0082,0.0135,0.0495,0.036,0.1486,0.1847,0.0315,0.0014,0.009,0.1179,0.1115,0.2528,0.0037,0.184,0.0149,0.0037,0.0074,0.2297,0.1622,0.0297,0.0149,0.0149,0.0225,0.0225,0.0045,0.027,0.0495,0.1171,0.0495,0.0631,0.1261,0.1097,0.2459,0.1171,0.0074,0.0204,0.0279,0.0558,0.145,0.0335,0.0167,0.0019,0.0987,0.0483,0.0149,0.027,0.0901,0.1036,0.036,0.0135,0.1486,0.0405,0.013,0.0541,0.0074,0.0725,0.0256,0.0238,0.0,0.027,0.0005,0.0315,0.0676,0.0045,0.0225,0.0495,0.045,0.0811,0.0495,0.0541,0.1261,0.027,0.0,0.0,0.0032,0.0045,0.0045,0.009,0.027,0.0,0.0005,0.0009,0.0037,0.0046,0.0014,0.0045,0.0135,0.027,0.0,0.1667,0.1441,0.1486,0.018,0.6261,0.1757,0.1712,0.0,0.0,0.0045,0.1351,0.0018,0.0,0.0027,0.0045,0.0,0.0112,0.0005,0.0901,0.0005,0.0005,0.009,0.0,0.0,0.0019,0.0,0.0135,0.0005,0.0,0.0,0.0,0.009,0.0045,0.0045,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019
IN-WBS072.txt,2782,5.5827,0.54,0.6175,1060,191,0.0,0.3455,0.0014,0.0157,0.1466,0.1885,0.4869,0.0133,0.1204,0.0,0.0052,0.0,0.0,0.0061,0.0011,0.0209,0.234,0.0052,0.0022,0.0314,0.0733,0.0,0.0,0.0,0.0366,0.0007,0.0,0.129,0.1254,0.1821,0.0028,0.15,0.0019,0.0066,0.0009,0.2251,0.1885,0.0198,0.0019,0.0019,0.0733,0.0,0.0209,0.1099,0.0942,0.0052,0.0,0.0052,0.1414,0.1811,0.381,0.1264,0.0104,0.016,0.0255,0.0472,0.25,0.0208,0.0142,0.05,0.0715,0.0566,0.017,0.0628,0.2251,0.2356,0.1047,0.0105,0.1099,0.0576,0.0075,0.1047,0.0038,0.0349,0.0108,0.0101,0.0,0.0262,0.0,0.0995,0.0052,0.0,0.0052,0.0628,0.0628,0.0419,0.0209,0.0524,0.089,0.0209,0.0,0.0,0.0014,0.0105,0.0052,0.0052,0.0209,0.0004,0.0007,0.0014,0.0009,0.0022,0.0004,0.0,0.0052,0.0052,0.0,0.1047,0.4817,0.2356,0.0105,0.6754,0.1204,0.1099,0.0105,0.0,0.0105,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0009,0.0,0.0157,0.0,0.0004,0.0,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK-WBF252.txt,2252,3.9663,0.4525,0.4529,499,284,0.0106,0.2465,0.0022,0.0282,0.1268,0.0211,0.3451,0.0084,0.0704,0.0176,0.0352,0.2359,0.0176,0.0129,0.0053,0.0775,0.2685,0.0141,0.0191,0.0211,0.0352,0.0704,0.4296,0.5,0.0282,0.0027,0.0,0.1075,0.1021,0.1503,0.002,0.0902,0.014,0.002,0.02,0.1444,0.1197,0.02,0.008,0.01,0.0704,0.0,0.0,0.0282,0.0704,0.0669,0.0246,0.0352,0.1866,0.1303,0.2216,0.0762,0.002,0.0902,0.008,0.01,0.1263,0.016,0.0341,0.002,0.1057,0.012,0.006,0.0211,0.0493,0.0599,0.0704,0.0106,0.1972,0.0282,0.004,0.0352,0.0,0.0802,0.0355,0.024,0.0,0.0599,0.0009,0.0563,0.1761,0.0,0.0282,0.0317,0.0317,0.0141,0.0141,0.0352,0.0423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0176,0.0106,0.0317,0.0009,0.1585,0.0669,0.0493,0.0246,0.6585,0.0951,0.0704,0.0176,0.0,0.0246,0.1655,0.0004,0.0053,0.0031,0.007,0.006,0.0,0.0009,0.0352,0.0009,0.0,0.0035,0.0106,0.0,0.0,0.0,0.0106,0.0018,0.0,0.006,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-WBS328.txt,2449,4.808,0.51,0.51,764,196,0.0,0.2551,0.002,0.0102,0.2449,0.0051,0.5816,0.0155,0.051,0.0051,0.0306,0.0,0.0102,0.0106,0.0012,0.0255,0.301,0.0,0.0098,0.0204,0.0459,0.0561,0.0,0.0561,0.0204,0.0,0.0,0.1425,0.1352,0.2448,0.0,0.1963,0.0131,0.0,0.0079,0.1378,0.1327,0.0131,0.0118,0.0,0.1071,0.0,0.0459,0.0306,0.1531,0.0153,0.0,0.0153,0.2092,0.0785,0.312,0.0916,0.0092,0.0432,0.0209,0.0576,0.2395,0.1008,0.0144,0.0026,0.0894,0.051,0.0039,0.0357,0.1224,0.1276,0.0612,0.0051,0.2092,0.0102,0.0157,0.0,0.0052,0.0353,0.0184,0.0159,0.0004,0.0153,0.0012,0.0918,0.3214,0.0102,0.0,0.051,0.051,0.0714,0.0306,0.0153,0.0918,0.0255,0.0,0.0,0.0029,0.0102,0.0,0.0,0.0357,0.0,0.0,0.0004,0.0,0.0049,0.0,0.0459,0.0,0.0561,0.0,0.0867,0.1633,0.1531,0.0102,0.7041,0.0867,0.0867,0.0,0.0,0.0,0.0561,0.0,0.0,0.0008,0.0,0.0013,0.0105,0.0004,0.0051,0.0008,0.0,0.0102,0.0153,0.0,0.0,0.0004,0.0051,0.0008,0.0,0.0,0.0,0.0255,0.0,0.0051,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PK-TXM-045.txt,4554,4.374,0.3475,0.6599,1593,209,0.0,0.2584,0.0015,0.0335,0.1818,0.0191,0.3062,0.276,0.1962,0.0048,0.0191,0.0239,0.0144,0.007,0.0051,0.0287,0.1274,0.0144,0.004,0.0335,0.0478,0.0909,0.1722,0.2632,0.0191,0.0004,0.0048,0.0472,0.0455,0.1067,0.0,0.0785,0.0006,0.0094,0.0132,0.3062,0.244,0.0063,0.0006,0.0006,0.0239,0.0096,0.0239,0.0383,0.0574,0.1196,0.0191,0.1005,0.244,0.0483,0.3498,0.0333,0.0038,0.0182,0.0019,0.0119,0.1099,0.0126,0.0094,0.0075,0.2424,0.0364,0.005,0.0191,0.0718,0.0766,0.0191,0.0048,0.0766,0.0431,0.0031,0.0335,0.0,0.0232,0.009,0.0079,0.0,0.0335,0.0,0.0478,0.3589,0.0048,0.0144,0.0,0.0,0.0144,0.0096,0.0861,0.0431,0.0144,0.0,0.0,0.0002,0.0,0.0,0.0048,0.0048,0.0,0.0002,0.0004,0.0,0.0013,0.0,0.0048,0.0048,0.0191,0.0,0.11,0.11,0.1005,0.0144,0.6603,0.11,0.1005,0.0096,0.0,0.0096,0.1244,0.0,0.0303,0.0068,0.0,0.0,0.0025,0.0116,0.0335,0.0,0.0,0.0048,0.0048,0.0,0.0,0.0002,0.0191,0.0004,0.0007,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0
LK-CMT411.txt,2066,4.456,0.5625,0.4884,575,211,0.0047,0.327,0.0058,0.0284,0.237,0.019,0.2559,0.0106,0.0521,0.0,0.0332,0.0427,0.0142,0.014,0.0039,0.0616,0.2904,0.0047,0.0053,0.0142,0.0379,0.0995,0.0521,0.1517,0.0237,0.0005,0.0047,0.1113,0.106,0.2087,0.0122,0.1461,0.0139,0.0,0.033,0.237,0.1754,0.0104,0.0122,0.0052,0.0332,0.0142,0.0142,0.0474,0.0616,0.0806,0.0047,0.0711,0.1564,0.0678,0.2783,0.087,0.0017,0.04,0.0104,0.0626,0.2957,0.0278,0.0226,0.0052,0.0915,0.0296,0.0209,0.0332,0.0853,0.0995,0.0569,0.0142,0.1232,0.0095,0.0087,0.09,0.0035,0.0713,0.0261,0.0252,0.0,0.0284,0.0,0.0474,0.237,0.0,0.019,0.0095,0.0095,0.0427,0.0284,0.0616,0.0521,0.0806,0.0,0.0,0.0015,0.0,0.0,0.0047,0.0142,0.0,0.0005,0.0024,0.0,0.0039,0.0,0.0047,0.0,0.0142,0.0044,0.1564,0.128,0.1043,0.0237,0.6351,0.1422,0.1422,0.0,0.0,0.0,0.1232,0.0,0.0005,0.0053,0.0047,0.0017,0.0035,0.001,0.0142,0.0,0.0,0.0095,0.0,0.0,0.0,0.0015,0.0284,0.0034,0.0,0.0,0.0005,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD-CMT085.txt,2054,4.6899,0.6425,0.5136,585,206,0.0,0.2282,0.0039,0.0291,0.2524,0.034,0.3689,0.0156,0.1019,0.0049,0.034,0.0194,0.0194,0.0127,0.0019,0.0388,0.2342,0.0049,0.0054,0.0388,0.0291,0.1359,0.068,0.2039,0.034,0.001,0.0,0.1227,0.1144,0.2274,0.0034,0.1675,0.0103,0.0085,0.0239,0.2524,0.1942,0.0222,0.0085,0.0085,0.068,0.0097,0.0437,0.0971,0.1214,0.1214,0.0291,0.0874,0.199,0.1043,0.2848,0.094,0.0085,0.0547,0.0068,0.0462,0.1932,0.0598,0.0359,0.0051,0.0974,0.0308,0.0154,0.0485,0.1311,0.1311,0.034,0.0,0.0922,0.0243,0.0068,0.034,0.0103,0.0667,0.0185,0.0166,0.0,0.0194,0.0,0.034,0.0825,0.0,0.0097,0.0097,0.0097,0.0437,0.0097,0.0388,0.0728,0.0777,0.0,0.0,0.0024,0.0049,0.0146,0.0049,0.0243,0.0,0.001,0.0015,0.0017,0.0054,0.0005,0.0243,0.0,0.034,0.001,0.1019,0.165,0.1019,0.0194,0.5437,0.1117,0.1117,0.0,0.0,0.0,0.1117,0.0005,0.0,0.0039,0.0049,0.0017,0.0017,0.0034,0.0146,0.0,0.0005,0.0,0.0049,0.0,0.0,0.0,0.0194,0.0024,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK-CMT261.txt,2230,4.4244,0.55,0.4448,554,225,0.0,0.2978,0.0036,0.0178,0.2044,0.0178,0.4044,0.0126,0.0578,0.0178,0.04,0.1556,0.0222,0.0112,0.0036,0.08,0.3357,0.0089,0.0148,0.0356,0.0533,0.0356,0.0978,0.1333,0.0267,0.0,0.0,0.1238,0.1152,0.1968,0.0072,0.1426,0.0108,0.0108,0.0072,0.1822,0.1244,0.0162,0.0072,0.0054,0.0533,0.0178,0.0133,0.0578,0.0844,0.1333,0.0311,0.0889,0.1867,0.1029,0.2484,0.1065,0.009,0.0253,0.0036,0.0469,0.2545,0.0217,0.0217,0.0036,0.0857,0.0415,0.0217,0.04,0.0533,0.0533,0.0667,0.0,0.1956,0.0133,0.0217,0.0222,0.0162,0.0668,0.0318,0.0229,0.0004,0.0578,0.0013,0.0578,0.0533,0.0133,0.0267,0.0444,0.0444,0.0444,0.0356,0.0489,0.16,0.1378,0.0,0.0,0.0004,0.0044,0.0,0.0,0.0044,0.0,0.0004,0.0009,0.0,0.0027,0.0,0.0044,0.0044,0.0178,0.0004,0.1822,0.2356,0.0622,0.0133,0.5422,0.1333,0.1289,0.0,0.0,0.0044,0.2311,0.0004,0.0,0.0009,0.0133,0.0036,0.0072,0.0,0.0444,0.0009,0.0004,0.0089,0.0044,0.0,0.0,0.0,0.0133,0.0018,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
